# LAST version 984
#
# a=1 b=1 A=1 B=1 e=30 d=12 x=29 y=9 z=29 D=1e+06 E=6.97739e+07
# R=10 u=0 s=2 S=0 M=0 T=0 m=10 l=1 n=10 k=1 w=1000 t=0.910239 j=3 Q=0
# sva_list.fa.lastdb
# Reference sequences=5 normal letters=7166
# lambda=0.661467 K=0.0260716
#
#     A   C   G   T   M   S   K   W   R   Y   B   D   H   V
# A   1  -1  -1  -1   0  -1  -1   0   0  -1  -1   0   0   0
# C  -1   1  -1  -1   0   0  -1  -1  -1   0   0  -1   0   0
# G  -1  -1   1  -1  -1   0   0  -1   0  -1   0   0  -1   0
# T  -1  -1  -1   1  -1  -1   0   0  -1   0   0   0   0  -1
# M   0   0  -1  -1   0   0  -1   0   0   0   0   0   0   0
# S  -1   0   0  -1   0   0   0  -1   0   0   0   0   0   0
# K  -1  -1   0   0  -1   0   0   0   0   0   0   0   0   0
# W   0  -1  -1   0   0  -1   0   0   0   0   0   0   0   0
# R   0  -1   0  -1   0   0   0   0   0  -1   0   0   0   0
# Y  -1   0  -1   0   0   0   0   0  -1   0   0   0   0   0
# B  -1   0   0   0   0   0   0   0   0   0   0   0   0   0
# D   0  -1   0   0   0   0   0   0   0   0   0   0   0   0
# H   0   0  -1   0   0   0   0   0   0   0   0   0   0   0
# V   0   0   0  -1   0   0   0   0   0   0   0   0   0   0
#
# Coordinates are 0-based.  For - strand matches, coordinates
# in the reverse complement of the 2nd sequence are used.
#
# score	name1	start1	alnSize1	strand1	seqSize1	name2	start2	alnSize2	strand2	seqSize2	blocks
# batch 0
60	SVA_B#Other/Other	301	155	+	1383	AluSp#SINE/Alu	14	150	-	299	3,1:0,16,2:0,1,10:0,58,0:7,3,0:4,18,1:0,4,0:1,15,1:0,4,3:0,8,0:1,7	EG2=0.15	E=2.2e-14
57	SVA_D#Other/Other	329	128	+	1386	AluSp#SINE/Alu	29	135	-	299	5,1:0,58,0:7,3,0:4,18,1:0,4,0:1,15,1:0,4,3:0,8,0:1,7	EG2=1.1	E=2.3e-13
57	SVA_F#Other/Other	318	128	+	1375	AluSp#SINE/Alu	29	135	-	299	5,1:0,58,0:7,3,0:4,18,1:0,4,0:1,15,1:0,4,3:0,8,0:1,7	EG2=1.1	E=2.3e-13
56	SVA_A#Other/Other	321	128	+	1640	AluSp#SINE/Alu	29	135	-	299	5,1:0,58,0:7,3,0:1,1,0:3,17,1:0,4,0:1,15,1:0,4,3:0,8,0:1,7	EG2=2.1	E=5e-13
50	SVA_E#Other/Other	329	124	+	1382	AluSp#SINE/Alu	29	135	-	299	5,1:0,38,0:3,17,0:7,3,0:4,25,0:1,12,1:0,4,3:0,8,0:1,7	EG2=1.1e+02	E=5.1e-11
42	SVA_B#Other/Other	195	252	+	1383	AluSp#SINE/Alu	0	294	-	299	14,2:0,17,0:1,17,0:15,4,0:4,2,0:2,2,0:1,4,0:2,1,0:3,4,0:4,7,0:1,3,1:0,34,0:2,1,0:2,13,0:1,17,0:2,16,2:0,1,1:0,7,0:1,3,0:1,6,0:1,7,0:1,9,0:3,40,0:1,9,0:1,3,1:0,4	EG2=2.2e+04	E=2e-08
40	SVA_D#Other/Other	203	245	+	1386	AluSp#SINE/Alu	5	289	-	299	29,0:1,20,0:2,1,0:7,3,0:2,10,0:14,2,0:6,43,0:1,7,3:0,39,0:6,7,0:1,2,0:1,6,0:1,11,0:1,7,0:3,38,0:1,9,0:1,3,1:0,4	EG2=8.4e+04	E=8.9e-08
38	SVA_A#Other/Other	257	183	+	1640	AluSp#SINE/Alu	99	195	-	299	43,2:0,24,0:3,3,0:1,8,2:0,5,0:1,6,0:3,8,0:1,3,0:1,6,0:1,7,0:1,9,0:3,40,0:1,9,0:1,3,1:0,4	EG2=3.2e+05	E=3.8e-07
37	SVA_E#Other/Other	201	103	+	1382	AluSp#SINE/Alu	3	103	-	299	31,0:1,20,0:3,5,2:0,11,1:0,6,1:0,13,1:0,5,0:1,7	EG2=6.1e+05	E=7.9e-07
34	SVA_F#Other/Other	195	242	+	1375	AluSp#SINE/Alu	8	286	-	299	26,0:1,20,0:2,10,1:0,7,1:0,4,1:0,15,1:0,8,0:1,4,0:5,2,0:3,5,0:3,4,0:2,4,0:2,2,0:1,6,1:0,15,1:0,4,0:7,5,0:4,13,0:2,3,0:3,1,0:2,5,0:2,3,0:4,8,0:2,7,0:3,38,0:1,9,0:1,3,1:0,4	EG2=4.5e+06	E=6.8e-06
31	SVA_B#Other/Other	130	58	+	1383	AluSp#SINE/Alu	236	58	-	299	25,0:1,3,1:0,29	EG2=3.2e+07	E=5.8e-05
31	SVA_E#Other/Other	88	100	+	1382	AluSp#SINE/Alu	185	109	-	299	12,1:0,9,1:0,3,0:2,3,0:4,14,0:5,24,0:1,4,1:0,28	EG2=3.2e+07	E=5.8e-05
136	SVA_B#Other/Other	60	253	+	1383	AluSq10#SINE/Alu	26	260	-	301	16,3:0,2,1:0,43,0:2,5,0:3,1,0:6,79,1:0,99,0:1,3	EG2=2.2e-23	E=1.1e-41
129	SVA_A#Other/Other	52	254	+	1640	AluSq10#SINE/Alu	26	260	-	301	16,3:0,2,1:0,43,0:2,5,0:3,1,0:6,76,2:0,102,0:1,3	EG2=2.3e-21	E=4e-39
127	SVA_D#Other/Other	60	254	+	1386	AluSq10#SINE/Alu	26	260	-	301	16,3:0,2,1:0,43,0:2,5,0:3,1,0:6,78,2:0,100,0:1,3	EG2=8.6e-21	E=2.2e-38
123	SVA_E#Other/Other	60	254	+	1382	AluSq10#SINE/Alu	26	260	-	301	16,3:0,4,1:0,41,0:2,5,0:3,1,0:6,78,2:0,100,0:1,3	EG2=1.2e-19	E=6.5e-37
105	SVA_F#Other/Other	60	243	+	1375	AluSq10#SINE/Alu	26	260	-	301	15,4:0,46,0:2,5,0:3,1,0:6,71,0:7,1,0:2,97,0:1,3	EG2=1.8e-14	E=2.5e-30
56	SVA_B#Other/Other	301	155	+	1383	AluSq10#SINE/Alu	16	150	-	301	3,1:0,16,2:0,1,3:0,2,1:0,3,6:0,53,0:7,3,0:4,14,1:0,8,0:1,15,3:0,1,1:0,11,0:1,7	EG2=2.1	E=5.2e-13
54	SVA_D#Other/Other	302	155	+	1386	AluSq10#SINE/Alu	16	150	-	301	3,1:0,16,2:0,1,3:0,2,1:0,3,6:0,53,0:7,3,0:4,14,1:0,8,0:1,15,3:0,1,1:0,11,0:1,7	EG2=8	E=2.5e-12
54	SVA_F#Other/Other	291	155	+	1375	AluSq10#SINE/Alu	16	150	-	301	3,1:0,16,2:0,1,3:0,2,1:0,3,6:0,53,0:7,3,0:4,14,1:0,8,0:1,15,3:0,1,1:0,11,0:1,7	EG2=8	E=2.5e-12
53	SVA_A#Other/Other	294	155	+	1640	AluSq10#SINE/Alu	16	150	-	301	3,1:0,16,2:0,1,3:0,2,1:0,3,6:0,53,0:7,3,0:1,1,0:3,13,1:0,8,0:1,15,3:0,1,1:0,11,0:1,7	EG2=16	E=5.3e-12
47	SVA_E#Other/Other	302	151	+	1382	AluSq10#SINE/Alu	16	150	-	301	3,1:0,16,2:0,1,3:0,2,1:0,3,6:0,41,0:3,9,0:7,3,0:4,25,0:1,12,3:0,1,1:0,11,0:1,7	EG2=8.2e+02	E=5.1e-10
42	SVA_B#Other/Other	246	201	+	1383	AluSq10#SINE/Alu	83	213	-	301	24,0:1,2,1:0,37,0:3,1,0:1,10,0:1,17,0:2,17,3:0,7,0:2,9,0:1,6,1:0,4,0:2,5,0:3,40,0:1,9,0:1,3,1:0,4	EG2=2.2e+04	E=2.1e-08
37	SVA_A#Other/Other	257	183	+	1640	AluSq10#SINE/Alu	101	195	-	301	42,3:0,7,0:1,17,0:3,3,0:1,8,2:0,5,0:1,6,0:3,8,0:2,9,0:1,6,1:0,4,0:2,5,0:3,40,0:1,9,0:1,3,1:0,4	EG2=6.1e+05	E=8e-07
37	SVA_D#Other/Other	265	183	+	1386	AluSq10#SINE/Alu	101	195	-	301	46,0:3,1,0:1,10,0:1,17,0:2,17,3:0,7,0:2,9,0:1,6,1:0,4,0:2,5,0:3,40,0:1,9,0:1,3,1:0,4	EG2=6.1e+05	E=8e-07
31	SVA_B#Other/Other	130	58	+	1383	AluSq10#SINE/Alu	238	58	-	301	25,0:1,3,1:0,29	EG2=3.2e+07	E=5.9e-05
31	SVA_E#Other/Other	265	179	+	1382	AluSq10#SINE/Alu	101	195	-	301	46,0:3,1,0:1,10,0:1,17,0:2,17,3:0,7,0:2,9,0:1,6,0:2,2,0:2,5,0:3,30,0:1,9,0:1,9,0:1,3,1:0,4	EG2=3.2e+07	E=5.9e-05
31	SVA_F#Other/Other	254	183	+	1375	AluSq10#SINE/Alu	101	195	-	301	48,0:1,5,3:0,39,0:6,9,0:2,6,0:1,7,1:0,3,0:2,7,0:3,38,0:1,9,0:1,3,1:0,4	EG2=3.2e+07	E=5.9e-05
148	SVA_B#Other/Other	60	253	+	1383	AluSq2#SINE/Alu	26	260	-	301	10,2:0,5,2:0,46,0:2,5,0:3,1,0:6,79,1:0,99,0:1,3	EG2=7.9e-27	E=3.9e-46
139	SVA_D#Other/Other	60	254	+	1386	AluSq2#SINE/Alu	26	260	-	301	10,2:0,5,2:0,46,0:2,5,0:3,1,0:6,78,2:0,100,0:1,3	EG2=3.1e-24	E=8.2e-43
137	SVA_A#Other/Other	52	254	+	1640	AluSq2#SINE/Alu	26	260	-	301	10,2:0,5,2:0,46,0:2,5,0:3,1,0:6,76,2:0,102,0:1,3	EG2=1.1e-23	E=4.5e-42
135	SVA_E#Other/Other	60	254	+	1382	AluSq2#SINE/Alu	26	260	-	301	10,2:0,5,2:0,46,0:2,5,0:3,1,0:6,78,2:0,100,0:1,3	EG2=4.3e-23	E=2.5e-41
116	SVA_F#Other/Other	78	225	+	1375	AluSq2#SINE/Alu	40	246	-	301	47,0:2,5,0:3,1,0:6,71,0:7,1,0:2,97,0:1,3	EG2=1.2e-17	E=2.4e-34
62	SVA_B#Other/Other	301	155	+	1383	AluSq2#SINE/Alu	16	150	-	301	3,1:0,16,2:0,1,3:0,2,1:0,2,6:0,54,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.04	E=4.8e-15
60	SVA_D#Other/Other	302	155	+	1386	AluSq2#SINE/Alu	16	150	-	301	3,1:0,16,2:0,1,3:0,2,1:0,2,6:0,54,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.15	E=2.3e-14
60	SVA_F#Other/Other	291	155	+	1375	AluSq2#SINE/Alu	16	150	-	301	3,1:0,16,2:0,1,3:0,2,1:0,2,6:0,54,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.15	E=2.3e-14
59	SVA_A#Other/Other	294	155	+	1640	AluSq2#SINE/Alu	16	150	-	301	3,1:0,16,2:0,1,3:0,2,1:0,2,6:0,54,0:7,3,0:1,1,0:3,17,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.29	E=5e-14
53	SVA_E#Other/Other	302	151	+	1382	AluSq2#SINE/Alu	16	150	-	301	3,1:0,16,2:0,1,3:0,2,1:0,2,6:0,42,0:3,9,0:7,3,0:4,25,0:1,12,3:0,4,1:0,8,0:1,7	EG2=16	E=5.3e-12
43	SVA_B#Other/Other	195	252	+	1383	AluSq2#SINE/Alu	0	296	-	301	33,0:1,17,0:2,1,0:1,1,0:10,2,0:1,6,0:1,3,0:1,1,0:4,4,0:5,4,0:6,3,0:1,2,1:0,39,0:1,5,0:3,5,0:1,16,0:2,18,3:0,9,0:2,6,0:1,7,1:0,3,0:2,7,0:3,38,0:1,9,0:1,3,1:0,4	EG2=1.2e+04	E=1e-08
40	SVA_D#Other/Other	196	252	+	1386	AluSq2#SINE/Alu	0	296	-	301	36,0:1,14,0:2,1,0:1,1,0:10,2,0:1,6,0:1,2,0:2,4,0:3,2,0:5,4,0:6,45,2:0,45,0:6,9,0:2,6,0:1,7,1:0,3,0:2,7,0:3,38,0:1,9,0:1,3,1:0,4	EG2=8.4e+04	E=9.1e-08
38	SVA_A#Other/Other	188	252	+	1640	AluSq2#SINE/Alu	0	296	-	301	36,0:1,14,0:2,1,0:1,1,0:10,2,0:1,6,0:1,2,0:2,4,0:3,2,0:5,4,0:6,43,2:0,21,0:3,3,0:1,8,2:0,5,0:1,6,0:3,8,0:2,9,0:1,2,1:0,8,0:2,5,0:3,40,0:1,9,0:1,3,1:0,4	EG2=3.2e+05	E=3.9e-07
37	SVA_E#Other/Other	196	248	+	1382	AluSq2#SINE/Alu	0	296	-	301	36,0:1,14,0:2,1,0:1,1,0:10,2,0:1,6,0:1,2,0:2,4,0:3,2,0:5,4,0:6,43,0:3,1,0:1,10,0:1,17,0:2,17,0:4,1,0:1,4,0:3,1,0:1,8,0:1,4,1:0,2,2:0,39,0:1,9,0:1,9,0:1,3,1:0,4	EG2=6.1e+05	E=8e-07
34	SVA_F#Other/Other	254	183	+	1375	AluSq2#SINE/Alu	101	195	-	301	48,0:1,5,0:3,5,0:1,16,0:2,17,0:4,2,0:1,7,1:0,8,0:2,6,0:1,4,1:0,6,2:0,38,0:1,9,0:1,3,1:0,4	EG2=4.5e+06	E=7e-06
33	SVA_B#Other/Other	104	84	+	1383	AluSq2#SINE/Alu	217	79	-	301	6,0:1,3,1:0,3,2:0,7,1:0,1,2:0,25,0:1,3,1:0,29	EG2=8.6e+06	E=1.4e-05
31	SVA_D#Other/Other	104	84	+	1386	AluSq2#SINE/Alu	217	79	-	301	6,0:1,3,1:0,3,2:0,7,1:0,1,2:0,25,0:1,4,1:0,28	EG2=3.2e+07	E=5.9e-05
31	SVA_E#Other/Other	104	84	+	1382	AluSq2#SINE/Alu	217	79	-	301	6,0:1,3,1:0,3,2:0,7,1:0,1,2:0,25,0:1,4,1:0,28	EG2=3.2e+07	E=5.9e-05
144	SVA_B#Other/Other	78	235	+	1383	AluSq#SINE/Alu	38	246	-	299	47,0:2,5,0:3,1,0:6,79,1:0,99,0:1,3	EG2=1.1e-25	E=1.1e-44
138	SVA_A#Other/Other	52	254	+	1640	AluSq#SINE/Alu	24	260	-	299	10,0:1,9,5:0,41,0:2,5,0:3,1,0:6,76,2:0,102,0:1,3	EG2=5.9e-24	E=1.8e-42
136	SVA_D#Other/Other	60	254	+	1386	AluSq#SINE/Alu	24	260	-	299	10,0:1,9,5:0,41,0:2,5,0:3,1,0:6,78,2:0,100,0:1,3	EG2=2.2e-23	E=9.6e-42
132	SVA_E#Other/Other	60	254	+	1382	AluSq#SINE/Alu	24	260	-	299	10,0:1,9,5:0,41,0:2,5,0:3,1,0:6,78,2:0,100,0:1,3	EG2=3.1e-22	E=2.9e-40
114	SVA_F#Other/Other	78	225	+	1375	AluSq#SINE/Alu	38	246	-	299	47,0:2,5,0:3,1,0:6,71,0:7,1,0:2,97,0:1,3	EG2=4.6e-17	E=1.2e-33
66	SVA_B#Other/Other	301	155	+	1383	AluSq#SINE/Alu	14	150	-	299	3,1:0,16,2:0,1,10:0,58,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.0029	E=1.9e-16
63	SVA_D#Other/Other	329	128	+	1386	AluSq#SINE/Alu	29	135	-	299	5,1:0,58,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.021	E=2.1e-15
63	SVA_F#Other/Other	318	128	+	1375	AluSq#SINE/Alu	29	135	-	299	5,1:0,58,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.021	E=2.1e-15
62	SVA_A#Other/Other	321	128	+	1640	AluSq#SINE/Alu	29	135	-	299	5,1:0,58,0:7,3,0:1,1,0:3,17,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.04	E=4.5e-15
56	SVA_E#Other/Other	329	124	+	1382	AluSq#SINE/Alu	29	135	-	299	5,1:0,46,0:3,9,0:7,3,0:4,25,0:1,12,3:0,4,1:0,8,0:1,7	EG2=2.1	E=5e-13
42	SVA_B#Other/Other	195	252	+	1383	AluSq#SINE/Alu	0	294	-	299	14,2:0,17,0:1,17,0:2,1,0:1,1,0:10,2,0:1,6,0:1,3,0:1,1,0:4,4,0:5,4,0:6,3,0:1,2,1:0,37,0:3,1,0:1,10,0:1,17,0:2,17,3:0,7,0:2,9,0:1,2,1:0,8,0:2,5,0:3,40,0:1,9,0:1,3,1:0,4	EG2=2.2e+04	E=2e-08
39	SVA_D#Other/Other	203	245	+	1386	AluSq#SINE/Alu	5	289	-	299	29,0:1,14,0:2,1,0:1,1,0:10,2,0:1,6,0:1,2,0:2,4,0:3,2,0:5,4,0:6,43,0:3,1,0:1,10,0:1,17,0:2,17,3:0,7,0:2,9,0:1,2,1:0,8,0:2,5,0:3,40,0:1,9,0:1,3,1:0,4	EG2=1.6e+05	E=1.8e-07
37	SVA_A#Other/Other	195	245	+	1640	AluSq#SINE/Alu	5	289	-	299	29,0:1,14,0:2,1,0:1,1,0:10,2,0:1,6,0:1,2,0:2,4,0:3,2,0:5,4,0:6,43,2:0,21,0:3,3,0:1,8,2:0,5,0:1,6,0:3,8,0:2,9,0:1,2,1:0,8,0:2,5,0:3,40,0:1,9,0:1,3,1:0,4	EG2=6.1e+05	E=7.9e-07
36	SVA_E#Other/Other	201	103	+	1382	AluSq#SINE/Alu	3	103	-	299	31,0:1,27,0:1,11,1:0,6,1:0,13,1:0,5,0:1,7	EG2=1.2e+06	E=1.6e-06
33	SVA_B#Other/Other	104	84	+	1383	AluSq#SINE/Alu	215	79	-	299	6,0:1,3,1:0,3,2:0,7,1:0,1,2:0,25,0:1,3,1:0,29	EG2=8.6e+06	E=1.4e-05
32	SVA_F#Other/Other	254	183	+	1375	AluSq#SINE/Alu	99	195	-	299	48,0:1,5,0:3,5,0:1,16,0:2,17,0:4,2,0:1,7,1:0,8,0:2,6,0:1,4,1:0,6,2:0,38,0:1,9,0:1,3,1:0,4	EG2=1.7e+07	E=2.8e-05
31	SVA_D#Other/Other	104	84	+	1386	AluSq#SINE/Alu	215	79	-	299	6,0:1,3,1:0,3,2:0,7,1:0,1,2:0,25,0:1,4,1:0,28	EG2=3.2e+07	E=5.8e-05
31	SVA_E#Other/Other	104	84	+	1382	AluSq#SINE/Alu	215	79	-	299	6,0:1,3,1:0,3,2:0,7,1:0,1,2:0,25,0:1,4,1:0,28	EG2=3.2e+07	E=5.8e-05
31	SVA_F#Other/Other	195	98	+	1375	AluSq#SINE/Alu	8	98	-	299	24,0:1,23,0:1,17,1:0,3,1:0,16,1:0,5,0:1,7	EG2=3.2e+07	E=5.8e-05
151	SVA_B#Other/Other	60	253	+	1383	AluSx#SINE/Alu	24	259	-	298	11,1:0,1,1:0,1,3:0,47,0:2,5,0:3,1,0:6,79,1:0,99,0:1,3	EG2=1.1e-27	E=2.6e-47
142	SVA_D#Other/Other	60	254	+	1386	AluSx#SINE/Alu	24	259	-	298	19,5:0,41,0:2,5,0:3,1,0:6,78,2:0,100,0:1,3	EG2=4.2e-25	E=5.6e-44
140	SVA_A#Other/Other	52	254	+	1640	AluSx#SINE/Alu	24	259	-	298	19,5:0,41,0:2,5,0:3,1,0:6,76,2:0,102,0:1,3	EG2=1.6e-24	E=3.1e-43
138	SVA_E#Other/Other	60	254	+	1382	AluSx#SINE/Alu	24	259	-	298	19,5:0,41,0:2,5,0:3,1,0:6,78,2:0,100,0:1,3	EG2=5.9e-24	E=1.7e-42
119	SVA_F#Other/Other	60	243	+	1375	AluSx#SINE/Alu	24	259	-	298	11,1:0,1,1:0,2,3:0,46,0:2,5,0:3,1,0:6,71,0:7,1,0:2,97,0:1,3	EG2=1.7e-18	E=1.7e-35
63	SVA_B#Other/Other	301	155	+	1383	AluSx#SINE/Alu	14	149	-	298	3,1:0,16,6:0,2,1:0,2,6:0,54,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.021	E=2e-15
62	SVA_D#Other/Other	302	155	+	1386	AluSx#SINE/Alu	14	149	-	298	3,1:0,13,4:0,3,2:0,2,1:0,2,6:0,54,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.04	E=4.4e-15
62	SVA_F#Other/Other	291	155	+	1375	AluSx#SINE/Alu	14	149	-	298	3,1:0,13,4:0,3,2:0,2,1:0,2,6:0,54,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.04	E=4.4e-15
61	SVA_A#Other/Other	294	155	+	1640	AluSx#SINE/Alu	14	149	-	298	3,1:0,13,4:0,3,2:0,2,1:0,2,6:0,54,0:7,3,0:1,1,0:3,17,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.078	E=9.8e-15
55	SVA_E#Other/Other	302	151	+	1382	AluSx#SINE/Alu	14	149	-	298	3,1:0,13,4:0,3,2:0,2,1:0,2,6:0,42,0:3,9,0:7,3,0:4,25,0:1,12,3:0,4,1:0,8,0:1,7	EG2=4.1	E=1.1e-12
44	SVA_B#Other/Other	246	201	+	1383	AluSx#SINE/Alu	80	213	-	298	24,0:1,2,1:0,37,0:1,7,0:3,5,0:1,16,0:2,18,3:0,9,0:2,6,0:1,7,1:0,3,0:2,7,0:3,38,0:1,9,0:1,3,1:0,4	EG2=6e+03	E=4.6e-09
41	SVA_D#Other/Other	203	245	+	1386	AluSx#SINE/Alu	5	288	-	298	43,0:2,1,0:1,1,0:10,2,0:1,6,0:1,2,0:2,4,0:3,2,0:5,4,0:6,43,0:1,7,3:0,39,0:6,9,0:2,6,0:1,7,1:0,3,0:2,7,0:3,38,0:1,9,0:1,3,1:0,4	EG2=4.3e+04	E=4.2e-08
39	SVA_A#Other/Other	257	183	+	1640	AluSx#SINE/Alu	98	195	-	298	46,0:1,7,3:0,13,0:3,3,0:1,8,2:0,5,0:1,6,0:3,8,0:2,9,0:1,2,1:0,8,0:2,5,0:3,40,0:1,9,0:1,3,1:0,4	EG2=1.6e+05	E=1.8e-07
38	SVA_E#Other/Other	201	243	+	1382	AluSx#SINE/Alu	3	290	-	298	44,0:7,2,0:4,1,0:2,2,0:1,6,0:1,2,0:2,2,0:3,4,0:7,1,0:4,46,0:1,3,0:3,8,0:1,17,0:2,17,0:4,1,0:1,4,0:3,1,0:1,8,0:1,4,1:0,2,2:0,39,0:1,9,0:1,9,0:1,3,1:0,4	EG2=3.2e+05	E=3.8e-07
36	SVA_F#Other/Other	254	183	+	1375	AluSx#SINE/Alu	98	195	-	298	46,0:1,7,0:3,5,0:1,16,0:2,17,0:4,2,0:1,7,1:0,8,0:2,6,0:1,4,1:0,6,2:0,38,0:1,9,0:1,3,1:0,4	EG2=1.2e+06	E=1.6e-06
34	SVA_B#Other/Other	195	108	+	1383	AluSx#SINE/Alu	0	105	-	298	14,2:0,46,0:1,12,1:0,6,1:0,13,1:0,5,0:1,7	EG2=4.5e+06	E=6.8e-06
33	SVA_B#Other/Other	104	84	+	1383	AluSx#SINE/Alu	214	79	-	298	6,0:1,3,1:0,3,2:0,7,1:0,1,2:0,25,0:1,3,1:0,29	EG2=8.6e+06	E=1.4e-05
31	SVA_D#Other/Other	104	84	+	1386	AluSx#SINE/Alu	214	79	-	298	6,0:1,3,1:0,3,2:0,7,1:0,1,2:0,25,0:1,4,1:0,28	EG2=3.2e+07	E=5.7e-05
31	SVA_E#Other/Other	104	84	+	1382	AluSx#SINE/Alu	214	79	-	298	6,0:1,3,1:0,3,2:0,7,1:0,1,2:0,25,0:1,4,1:0,28	EG2=3.2e+07	E=5.7e-05
149	SVA_B#Other/Other	60	253	+	1383	AluSz6#SINE/Alu	24	259	-	298	11,1:0,1,1:0,1,3:0,47,0:2,5,0:3,1,0:6,79,1:0,99,0:1,3	EG2=4.1e-27	E=1.4e-46
140	SVA_D#Other/Other	60	254	+	1386	AluSz6#SINE/Alu	24	259	-	298	19,5:0,41,0:2,5,0:3,1,0:6,78,2:0,100,0:1,3	EG2=1.6e-24	E=3.1e-43
138	SVA_A#Other/Other	52	254	+	1640	AluSz6#SINE/Alu	24	259	-	298	19,5:0,41,0:2,5,0:3,1,0:6,76,2:0,102,0:1,3	EG2=5.9e-24	E=1.7e-42
136	SVA_E#Other/Other	60	254	+	1382	AluSz6#SINE/Alu	24	259	-	298	19,5:0,41,0:2,5,0:3,1,0:6,78,2:0,100,0:1,3	EG2=2.2e-23	E=9.2e-42
117	SVA_F#Other/Other	60	243	+	1375	AluSz6#SINE/Alu	24	259	-	298	11,1:0,1,1:0,2,3:0,46,0:2,5,0:3,1,0:6,71,0:7,1,0:2,97,0:1,3	EG2=6.4e-18	E=9e-35
59	SVA_B#Other/Other	301	155	+	1383	AluSz6#SINE/Alu	14	149	-	298	3,1:0,16,13:0,58,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.29	E=4.7e-14
58	SVA_A#Other/Other	294	155	+	1640	AluSz6#SINE/Alu	14	149	-	298	3,1:0,13,4:0,3,2:0,2,1:0,2,6:0,56,0:3,1,0:1,3,0:6,1,0:1,14,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.57	E=1e-13
58	SVA_D#Other/Other	302	155	+	1386	AluSz6#SINE/Alu	14	149	-	298	3,1:0,13,4:0,3,2:0,2,1:0,2,6:0,54,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.57	E=1e-13
58	SVA_F#Other/Other	291	155	+	1375	AluSz6#SINE/Alu	14	149	-	298	3,1:0,13,4:0,3,2:0,2,1:0,2,6:0,54,0:7,3,0:4,18,1:0,4,0:1,15,3:0,4,1:0,8,0:1,7	EG2=0.57	E=1e-13
51	SVA_E#Other/Other	302	151	+	1382	AluSz6#SINE/Alu	14	149	-	298	3,1:0,13,4:0,3,2:0,2,1:0,2,6:0,42,0:3,9,0:7,3,0:4,25,0:1,12,3:0,4,1:0,8,0:1,7	EG2=58	E=2.3e-11
41	SVA_B#Other/Other	246	201	+	1383	AluSz6#SINE/Alu	80	213	-	298	24,0:1,2,1:0,37,0:1,7,0:3,5,0:1,22,0:1,10,2:0,12,0:2,6,0:1,7,1:0,4,0:2,6,0:3,38,0:1,9,0:1,3,1:0,4	EG2=4.3e+04	E=4.2e-08
37	SVA_A#Other/Other	257	183	+	1640	AluSz6#SINE/Alu	98	195	-	298	46,0:1,7,3:0,13,0:3,3,0:1,14,0:2,15,0:2,9,0:1,2,1:0,8,0:2,5,0:3,40,0:1,9,0:1,3,1:0,4	EG2=6.1e+05	E=7.8e-07
36	SVA_D#Other/Other	265	183	+	1386	AluSz6#SINE/Alu	98	195	-	298	46,0:1,7,3:0,33,0:1,3,0:5,12,0:2,6,0:1,7,1:0,4,0:2,6,0:3,38,0:1,9,0:1,3,1:0,4	EG2=1.2e+06	E=1.6e-06
33	SVA_E#Other/Other	201	243	+	1382	AluSz6#SINE/Alu	3	290	-	298	44,0:7,2,0:4,1,0:2,2,0:1,6,0:1,2,0:2,2,0:3,4,0:7,1,0:4,46,0:1,7,3:0,19,0:4,11,0:2,15,0:2,9,0:1,2,1:0,9,0:2,2,0:1,2,0:3,1,0:2,26,0:1,9,0:1,9,0:1,3,1:0,4	EG2=8.6e+06	E=1.4e-05
32	SVA_B#Other/Other	100	88	+	1383	AluSz6#SINE/Alu	195	98	-	298	11,1:0,2,0:2,3,0:4,14,0:5,24,0:1,3,1:0,29	EG2=1.7e+07	E=2.8e-05
32	SVA_B#Other/Other	195	108	+	1383	AluSz6#SINE/Alu	0	105	-	298	4,2:0,51,0:1,17,1:0,3,1:0,16,1:0,5,0:1,7	EG2=1.7e+07	E=2.8e-05
